,name,text,url,follower_num
489,PC Bob,"RT @GrizzleMeister: Merry Christmas Barack from all the passengers on the Trump Train who will patiently wait for the indictments, arrests,…",https://pbs.twimg.com/profile_images/3777295979/ea6d052dafe7dcca80ab6d9165b98fda_normal.png,5402
276,PC Bob,"Actually, I think Trump has brought it back! It was Obama who dispensed with it! https://t.co/a0uZKmNrzQ",https://pbs.twimg.com/profile_images/3777295979/ea6d052dafe7dcca80ab6d9165b98fda_normal.png,5402
464,PSmith,RT @chuckwoolery: James Woods Says What We Are All Thinking About “Muslim” Obama https://t.co/GqQ3VQhTrk https://t.co/XOVmB0vPX4,https://pbs.twimg.com/profile_images/929355534096130049/LW-m76fk_normal.jpg,5377
7,Lee Mays,The Donald Trump doll I got for Christmas came with Pussy Grabbin' Grip. Border wall sold separately. Thanks Obama!,https://pbs.twimg.com/profile_images/943330592820690945/cublciCy_normal.jpg,5316
1114,Jessie,RT @EdPaisleyCPA: @thebradfordfile @SandraTXAS @AppSame @KamVTV @TrumpGirlStrong @JohnTDolan @kwilli1046 @LeahR77 @tamaraleighllc @phil2002…,https://pbs.twimg.com/profile_images/818543894027730944/xymAQB7E_normal.jpg,5299
706,JeffEgerton 🏡,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/907072652644438016/vw1FGjYF_normal.jpg,5290
1906,ㅤb,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/918293035632521217/BN1Z0Biw_normal.jpg,5285
556,Mom_9,"@notreallyjcm @mainebean @RealJamesWoods Wolf in sheep's clothing, defender of everything that goes against Christi… https://t.co/335z3ko98T",https://pbs.twimg.com/profile_images/819769131838734337/788NWre5_normal.jpg,5259
787,George Repasky,"RT @Crossbearer1956: Lots of people profess faith in Christ but do not possess it, including Obama. Like the demons, they believe but do no…",https://pbs.twimg.com/profile_images/836218931543158784/LeqlRUTR_normal.jpg,5252
992,Sangu,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/3647495671/4948a3ab9d9342ecf61c1d6b38988b80_normal.jpeg,5158
814,"Tommy""Cuz""Jones","That time John Kelly dined with Obama, though White House said he didn't call https://t.co/18boc8z4Bb",https://pbs.twimg.com/profile_images/921440552880656384/hrntv1TX_normal.jpg,5126
1437,Merri M 🖖🇺🇸,RT @TranslateRealDT: People are aware that the only problems I've managed to fix as President are the imaginary ones I made up myself. Obam…,https://pbs.twimg.com/profile_images/945188991237836800/DtZVwp8c_normal.jpg,5121
685,Merri M 🖖🇺🇸,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/945188991237836800/DtZVwp8c_normal.jpg,5120
264,Professor Resistance,"RT @LandisWeaver: I miss them so much, a good reminder that they haven't left the country, just the office https://t.co/X2xeK4tmRx",https://pbs.twimg.com/profile_images/907260455487365121/W8R3d3EE_normal.jpg,5104
1115,Professor Resistance,"RT @cj_disabledVet: Obama’s CIA Offered to ‘Zap’ Russian Websites, But Trump Administration is Reluctant https://t.co/uoWLDEl2Lo",https://pbs.twimg.com/profile_images/907260455487365121/W8R3d3EE_normal.jpg,5104
250,MAGA JangoBear,"RT @Imperator_Rex3: @SallyQYates LOL. Very much doubt Trump even thinks  about nobodies like you, Sally, you dodgy Obama hack.

You're stil…",https://pbs.twimg.com/profile_images/824760319281078273/hwG4iGnn_normal.jpg,5058
116,Anastasia,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/928016179406540801/BMkaAprZ_normal.jpg,5023
1006,Schmoo📎,One of the Twitteratti had a great idea for Prince Harry's wedding. Have President Obama as best man.,https://pbs.twimg.com/profile_images/844927197236379648/KTDR99LR_normal.jpg,5021
1848,"Brian Brown, Ph.D.","#Obama set to Privatize Washington Monument, Other Sites -... https://t.co/vluAS5Veh8 #AprilFool #NationalPark #WashingtonMonument",https://pbs.twimg.com/profile_images/237307859/Talkers3_normal.jpg,4991
971,Legal Eagle,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/845597258989080576/erfQfRTu_normal.jpg,4984
281,jrsupple,"RT @covfefeartist: Under Bush &amp; Obama, the rich got richer and the poor got poorer with a rigged, crony capitalism system in place. Now, in…",https://pbs.twimg.com/profile_images/378800000545032415/4d598f36e162f1869fa97a19aba06cb0_normal.jpeg,4919
828,TrumperME7777,RT @CampersHaven: @clantro @Debradelai Imagine you worked for a great honorable organization and watched for 8 years while Obama and his il…,https://pbs.twimg.com/profile_images/937715863536447488/QRQZNe6H_normal.jpg,4907
629,TrumperME7777,RT @CampersHaven: @clantro @Debradelai Once Trump and Flynn are able to unleash the decent men and women in the IC from the fear of reprisa…,https://pbs.twimg.com/profile_images/937715863536447488/QRQZNe6H_normal.jpg,4907
969,TrumperME7777,RT @clantro: @CampersHaven @Debradelai I believe the corruption in the IC was there long before the Obama administration. Obama just mashed…,https://pbs.twimg.com/profile_images/937715863536447488/QRQZNe6H_normal.jpg,4907
1455,I'm a White Loesch🎄,"Really?#MAGA #MAGAChristmas 
https://t.co/5RCfoTl0Oo",https://pbs.twimg.com/profile_images/945011911334211590/9rWzJ3TB_normal.jpg,4901
191,I'm a White Loesch🎄,@BreitbartNews https://t.co/5RCfoTl0Oo,https://pbs.twimg.com/profile_images/945011911334211590/9rWzJ3TB_normal.jpg,4901
137,(((Toby Epstein))),"RT @Logic_Triumphs: You ""Mr. President"" are a fucking hypocrite. Back when Obama was President HE was saying ""Merry Christmas"". And YOU wer…",https://pbs.twimg.com/profile_images/600755855118630913/Dg2J54Sw_normal.jpg,4863
1281,SRP4328 👠🇺🇸,Anyone could say the same about why Obama won. Ridiculous. Pathetic. https://t.co/Zbo0E3ydWR,https://pbs.twimg.com/profile_images/893886722035109889/wKfr9tGt_normal.jpg,4851
92,Rena,RT @TheThirdFlash: @britishtothecor @ShadowSpadeXIV @westyisback @BarackObama @Smileygirl19681 @ongehass @Avatar_Patriot @Bluesue180 @Blueh…,https://pbs.twimg.com/profile_images/940415386205540352/f-vZhWQ5_normal.jpg,4808
1061,Debra B. Clayton,RT @lidia_lidiadim: Judicial Watch Sues for Records about Obama White House Unmasking of Trump Associates https://t.co/L9IifVAx6Q via @Judi…,https://pbs.twimg.com/profile_images/725772157486292992/jI9hVrwN_normal.jpg,4748
434,red,"RT @omriceren: When you think about it, almost impossible to understand how the Obama admin kept getting rolled by Russia. https://t.co/F6Z…",https://pbs.twimg.com/profile_images/898228218024656898/juUQbI4p_normal.jpg,4741
425,Save YOUR Children,RT @EricTrump: #JournalismIsDead  https://t.co/xZaJD5ADb7,https://pbs.twimg.com/profile_images/847911145130389504/hL_5WgD7_normal.jpg,4694
25,Save YOUR Children,RT @DiMart61: BIDEN JOE BIDEN! How Dare You Tell Our Troops That We Have Your Back! They Know That!THANKS TO DJT OUR POTUS! You And Obama S…,https://pbs.twimg.com/profile_images/847911145130389504/hL_5WgD7_normal.jpg,4694
23,🎤 J'Wan Yvette ❄🌊,RT @tonyposnanski: Once when Obama was president I said Merry Christmas in my kitchen and my microwave started making alarm sounds and the…,https://pbs.twimg.com/profile_images/937352749607473152/9-QtZFvc_normal.jpg,4650
1686,TonyPapaMontreal,"RT kenpro11 ""Trafic de drogue au Hezbollah: enquête sur la gestion par Obama https://t.co/S5ENd7p6Qm via Le_Figaro… https://t.co/9JurYa5M4J",https://pbs.twimg.com/profile_images/703972111358914561/mcFdpgRh_normal.jpg,4621
655,LadyVeteran23 ن ♥,RT @mitchellvii: Obama made a habit of saying incredibly stupid things beautifully.,https://pbs.twimg.com/profile_images/813968391803375616/B4dIOo3t_normal.jpg,4585
933,Pam,@tnewtondunn The British people will not be impressed if Obama who said the Brits will be back of the queue in any… https://t.co/Ow7KuSLXtH,https://pbs.twimg.com/profile_images/745698561527058432/2ZhmPq2G_normal.jpg,4581
349,Mere Tapdur,Menteur ! https://t.co/2kQTTbqOZY,https://pbs.twimg.com/profile_images/2223353642/avatar_normal.jpeg,4575
743,Jerry McBeth,Trump Set To Reverse ANOTHER Shameful Obama Policy: https://t.co/RLQ7OhiAfC,https://pbs.twimg.com/profile_images/728216090879238144/R1QmtB0q_normal.jpg,4553
940,Jerry McBeth,Trump Set To Reverse ANOTHER Shameful Obama Policy https://t.co/u4NQuO0ygG,https://pbs.twimg.com/profile_images/728216090879238144/R1QmtB0q_normal.jpg,4553
1601,Laurance Allen,RT @tribelaw: This is so Obama! https://t.co/3xzAp9vdG7,https://pbs.twimg.com/profile_images/485660494858973184/9ydHm4C6_normal.jpeg,4542
684,Josh,RT @tonyposnanski: Once when Obama was president I said Merry Christmas in my kitchen and my microwave started making alarm sounds and the…,https://pbs.twimg.com/profile_images/937007350275125248/19DZNVIe_normal.jpg,4529
1944,john rickard #resist,"RT @EdKrassen: RT If you think the Bushes, Jimmy Carter, Bill Clinton &amp; Barack Obama should all make a joint statement in supporting Robert…",https://pbs.twimg.com/profile_images/765389472397684736/kGlaZkTM_normal.jpg,4495
888,🇺🇸gab.ai@WakeUpNeo🇺🇸,"RT @birdman8272: Krauthammer: Arrest Obama.
If anyone but O had made the $400M ransom payment to Iran, they'd have been arrested. Obama's o…",https://pbs.twimg.com/profile_images/936448731590811648/YoVDmLrm_normal.jpg,4493
1406,davealvord164,RT @Ventuckyspaz: @estarianne @NoFortunate @jillwklausen @SailingCarol @sheanabana @dimplasm @bex0760 @BravenakBlog @Lala11_7 @geeman215 @T…,https://pbs.twimg.com/profile_images/942603427531563008/VL8YKARu_normal.jpg,4445
1369,davealvord164,"Thanks ?
😏😏 https://t.co/WYA4smmhE3",https://pbs.twimg.com/profile_images/942603427531563008/VL8YKARu_normal.jpg,4445
2039,Carwizrd,"RT @edwrather: Since liberals and MSM have been trying to downplay the renewal of the phrase ""Merry Christmas"" by President Trump by acting…",https://pbs.twimg.com/profile_images/566884797335617536/Jn3lovIM_normal.jpeg,4433
1308,Erica Galloway,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/940985776900153344/Hih3OkAx_normal.jpg,4359
1104,SuznG,"RT @TalbertSwan: Why has #Trump @realDonaldTrump spent his entire first year LYING on #Obama @BarackObama? 

#Birtherism, #Wiretapping, #Fa…",https://pbs.twimg.com/profile_images/1863837289/IMG000039_normal.jpg,4329
1273,lisett,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/938976612321808386/DiIABQKO_normal.jpg,4275
1617,Britt,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/940697657214951425/WobcpFQY_normal.jpg,4240
842,Victor Spencer,RT @BarstoolNewsN: Christmas is cancelled. Thanks Obama https://t.co/vD7gJoAPgg,https://pbs.twimg.com/profile_images/934711008328785922/TM_5GIdq_normal.jpg,4202
15,Nemo,Obama is Beneath My Dog.My dog is smarter than Obama. Obama's Handlers still have a leash around his neck cause hus… https://t.co/cQi0V8VMOU,https://pbs.twimg.com/profile_images/811812839363055616/cLX1UWDt_normal.jpg,4184
417,Weird Identification,RT @cnnbrk: The Republican-led FCC is meeting to vote on repealing Obama-era net neutrality protections. Follow it here: https://t.co/MeKNz…,https://pbs.twimg.com/profile_images/914122043095867393/fK59SeMa_normal.jpg,4171
1719,Weird Identification,"RT @FoxNews: BREAKING NEWS: FCC votes 3-2 to repeal Obama-era net neutrality rules
https://t.co/8pmfQITLk2",https://pbs.twimg.com/profile_images/914122043095867393/fK59SeMa_normal.jpg,4171
412,Carmen Resists,RT @gullsimpression: He's back to looking much younger again... he's was pretty grey and haggard at the end of 8 years. Now he is back with…,https://pbs.twimg.com/profile_images/797822156059058176/NI3135mr_normal.jpg,4160
511,Carmen Resists,RT @DeborahVonBrod: Real POTUS Barack Obama in Hawaii yesterday. OMG what a difference from orange con Trump POS. @JackieFarnham https://t.…,https://pbs.twimg.com/profile_images/797822156059058176/NI3135mr_normal.jpg,4160
2012,Arlos Collins,RT @Herbert_L_Reed: You should be ashamed @BarackObama for stripping the military! I see as treasonous act. Thank you @realDonaldTrump for…,https://pbs.twimg.com/profile_images/933791190150868993/k35arS9K_normal.jpg,4149
1588,Apryl smith,RT @LadyLiberty411: Obama's Merry Christmas Tweet Is Much More Popular Than Trump's - Newsweek https://t.co/zaYclN6pz2,https://pbs.twimg.com/profile_images/942239933032304644/pSNzdbkL_normal.jpg,4113
1759,Apryl smith,RT @tribelaw: This is so Obama! https://t.co/3xzAp9vdG7,https://pbs.twimg.com/profile_images/942239933032304644/pSNzdbkL_normal.jpg,4113
1258,#BuildTheWall #MAGA,"@BarackObama #merrychristmas 
#ObamaHezbollah

#Obama efforts to reach a nuclear deal with Tehran, the administrati… https://t.co/d8OMrOE4kl",https://pbs.twimg.com/profile_images/945352309613191168/WHjUacYz_normal.jpg,4100
1707,#BuildTheWall #MAGA,"@BarackObama #merrychristmas 
#ObamaHezbollah

DEA agents nicknamed the airline “Aeroterror” because the planes wou… https://t.co/UPrv7Fe6Xw",https://pbs.twimg.com/profile_images/945352309613191168/WHjUacYz_normal.jpg,4100
1645,DeplorableShannon,"RT @RickOhioImBack: I wanna say #MerryChristmas to the greatest president 

EVER @realDonaldTrump 

I just want to remind everyone the stat…",https://pbs.twimg.com/profile_images/758361993048829952/_fpWCJoW_normal.jpg,4100
1535,#BuildTheWall #MAGA,"@BarackObama #merrychristmas 
#ObamaHezbollah
Politico also reported that late Venezuelan President Hugo Chavez was… https://t.co/7CworHqaAK",https://pbs.twimg.com/profile_images/945352309613191168/WHjUacYz_normal.jpg,4100
1890,#BuildTheWall #MAGA,"@BarackObama #merrychristmas 
#ObamaHezbollah

Others the team sought to bring to justice were Abdallah Safieddine,… https://t.co/ekw5tgOB7w",https://pbs.twimg.com/profile_images/945352309613191168/WHjUacYz_normal.jpg,4100
1411,John M,RT @Julian_Epp: Every old person used to say “too much TV will rot your brain” but then watched 16 hours of Fox News everyday and now they…,https://pbs.twimg.com/profile_images/1149381498/me_normal.jpg,4097
1370,Trump-olution🇺🇸🐸,RT @JackPosobiec: Merry Christmas to everyone including Barack Obama,https://pbs.twimg.com/profile_images/690403065250385921/YD6JEetY_normal.png,4055
213,CatbirdCityPoet,"RT @gerfingerpoken: Barack Hussein Obama Was a State Sponsor of Terror Who Aided #Hezbollah in Project Cassandra, #ISIS, and #Taliban - Ame…",https://pbs.twimg.com/profile_images/829504932575330304/URrNkCZr_normal.jpg,4054
1059,CatbirdCityPoet,RT @bfraser747: If MSM led America to believe the Obama Administration was scandal free &amp; they refused to report/investigate aren’t they ai…,https://pbs.twimg.com/profile_images/829504932575330304/URrNkCZr_normal.jpg,4054
314,Lisa Amor Petrov,"RT @SpryGuy: @RealJamesWoods The same idiots that think Obama's a Muslim are exactly the same idiots tha think Trump is a Christian. 

Neit…",https://pbs.twimg.com/profile_images/528579278326095872/RQTxr53H_normal.jpeg,4030
512,John H. Russell,RT @mandymendez90: @Every58Hours @bluelivesmtr @BlueIrishAngel Another gift left behind by Obama - declaring open season on law enforcement,https://pbs.twimg.com/profile_images/921143568986763264/La-ypokt_normal.jpg,4003
826,So-Called President,RT @adamentous: Obama asked the CIA to plan a half-dozen covert operations against Russia under a secret global cyber “finding.” When Trump…,https://pbs.twimg.com/profile_images/808801857317564416/ggMOg1KV_normal.jpg,3994
863,McBlondeLand,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/1670922818/mypictr_140x185_normal.jpg,3984
724,McBlondeLand,RT @tonyposnanski: In 22 minutes Barack Obama’s “Merry Christmas” tweet got more likes than the Donald Trump “Merry Christmas” tweet he put…,https://pbs.twimg.com/profile_images/1670922818/mypictr_140x185_normal.jpg,3984
